"STOCK"	"BID"	"ASK"	"LTP"	"VOLUME"	"TRENDVALUE"	"TIME"
"NQ"	6786.5	6787	6786.75	136059	0	15-NOV-18 08.50.12.707 AM
"NQ"	6787.25	6788	6788	136114	1	15-NOV-18 08.50.42.682 AM
"NQ"	6788.75	6789.5	6789	136255	-1	15-NOV-18 08.51.12.750 AM
"NQ"	6788.5	6789.25	6788.5	136351	-1	15-NOV-18 08.51.42.734 AM
"NQ"	6785	6785.5	6785.25	136500	0	15-NOV-18 08.52.12.715 AM
"NQ"	6784.75	6785.25	6785	136633	0	15-NOV-18 08.52.42.698 AM
"NQ"	6786	6786.75	6786	136730	-1	15-NOV-18 08.53.12.677 AM
"NQ"	6782.5	6783.25	6783	136915	1	15-NOV-18 08.53.42.749 AM
"NQ"	6783.75	6784.25	6784	137041	0	15-NOV-18 08.54.12.726 AM
"NQ"	6785.25	6786	6785.75	137165	1	15-NOV-18 08.54.42.694 AM
"NQ"	6782.75	6783.5	6783	137316	-1	15-NOV-18 08.55.12.668 AM
"NQ"	6783.25	6783.75	6783	137381	-1	15-NOV-18 08.55.42.745 AM
"NQ"	6787	6787.75	6787.5	137617	1	15-NOV-18 08.56.12.715 AM
"NQ"	6789.25	6789.75	6789.25	137778	-1	15-NOV-18 08.56.42.691 AM
"NQ"	6790.5	6791	6791	137999	1	15-NOV-18 08.57.12.663 AM
"NQ"	6788.75	6789.5	6788.75	138128	-1	15-NOV-18 08.57.42.731 AM
"NQ"	6788	6788.75	6788.5	138228	1	15-NOV-18 08.58.12.697 AM
"NQ"	6787.75	6788.25	6788	138293	0	15-NOV-18 08.58.42.752 AM
"NQ"	6787.5	6788	6787.5	138429	-1	15-NOV-18 08.59.12.703 AM
"NQ"	6778.5	6779	6778.75	138681	0	15-NOV-18 08.59.42.690 AM
"NQ"	6779.5	6780	6779.75	139136	0	15-NOV-18 09.00.12.714 AM
"NQ"	6780.25	6781	6781	139317	1	15-NOV-18 09.00.42.775 AM
"NQ"	6778	6778.5	6778.75	139503	1	15-NOV-18 09.01.12.731 AM
"NQ"	6772.5	6773	6772.75	139888	0	15-NOV-18 09.01.42.702 AM
"NQ"	6771.5	6772	6771.75	140172	0	15-NOV-18 09.02.12.713 AM
"NQ"	6768.75	6769.25	6769	140962	0	15-NOV-18 09.02.42.702 AM
"NQ"	6769.5	6769.75	6769.75	141214	1	15-NOV-18 09.03.12.686 AM
"NQ"	6769.5	6770	6769.5	141339	-1	15-NOV-18 09.03.42.767 AM
"NQ"	6771.25	6771.75	6771.75	141485	1	15-NOV-18 09.04.12.690 AM
"NQ"	6772.5	6773	6772.75	141604	0	15-NOV-18 09.04.42.772 AM
"NQ"	6773	6773.5	6773.5	141808	1	15-NOV-18 09.05.12.776 AM
"NQ"	6774.5	6775	6774.75	141994	0	15-NOV-18 09.05.42.743 AM
"NQ"	6777.25	6778	6777.75	142114	1	15-NOV-18 09.06.12.730 AM
"NQ"	6775.5	6776	6775.75	142253	0	15-NOV-18 09.06.42.724 AM
"NQ"	6775.25	6775.75	6775.5	142348	0	15-NOV-18 09.07.12.712 AM
"NQ"	6774.75	6775.25	6775	142503	0	15-NOV-18 09.07.42.699 AM
"NQ"	6774.75	6775.5	6775	142575	-1	15-NOV-18 09.08.12.724 AM
"NQ"	6779.75	6780.25	6780.25	142779	1	15-NOV-18 09.08.42.707 AM
"NQ"	6781	6781.5	6781.25	142957	0	15-NOV-18 09.09.12.691 AM
"NQ"	6780.25	6780.75	6780.75	143088	1	15-NOV-18 09.09.42.677 AM
"NQ"	6779	6779.5	6779.5	143311	1	15-NOV-18 09.10.12.765 AM
"NQ"	6783.75	6784.25	6784	143692	0	15-NOV-18 09.10.42.755 AM
"NQ"	6783.5	6784	6783.75	143889	0	15-NOV-18 09.11.12.749 AM
"NQ"	6783	6783.75	6783.75	144103	1	15-NOV-18 09.11.42.751 AM
"NQ"	6784.25	6784.75	6784.5	144185	0	15-NOV-18 09.12.12.752 AM
"NQ"	6782.5	6783	6782.75	144365	0	15-NOV-18 09.12.42.726 AM
"NQ"	6782	6782.5	6782.25	144532	0	15-NOV-18 09.13.12.696 AM
"NQ"	6779.75	6780.25	6780	144702	0	15-NOV-18 09.13.42.702 AM
"NQ"	6781	6781.5	6781.25	144905	0	15-NOV-18 09.14.12.699 AM
"NQ"	6782	6782.5	6782.25	145064	0	15-NOV-18 09.14.43.762 AM
"NQ"	6780.75	6781	6780.5	145212	-1	15-NOV-18 09.15.13.764 AM
"NQ"	6781.5	6782	6781.75	145327	0	15-NOV-18 09.15.43.756 AM
"NQ"	6780	6780.25	6780.5	145418	1	15-NOV-18 09.16.13.751 AM
"NQ"	6778	6778.5	6778	145605	-1	15-NOV-18 09.16.43.756 AM
"NQ"	6777.75	6778.25	6778	145919	0	15-NOV-18 09.17.13.734 AM
"NQ"	6775.75	6776.25	6776	146124	0	15-NOV-18 09.17.43.724 AM
"NQ"	6774.5	6775	6775	146360	1	15-NOV-18 09.18.13.712 AM
"NQ"	6773	6773.5	6773.25	146524	0	15-NOV-18 09.18.43.780 AM
"NQ"	6771.5	6772	6772	146784	1	15-NOV-18 09.19.13.767 AM
"NQ"	6770.5	6770.75	6770.75	147118	1	15-NOV-18 09.19.43.744 AM
"NQ"	6769.5	6770	6770	147589	1	15-NOV-18 09.20.13.727 AM
"NQ"	6768.5	6769	6769	147859	1	15-NOV-18 09.20.43.722 AM
"NQ"	6755.5	6756	6755.5	149363	-1	15-NOV-18 09.21.13.701 AM
"NQ"	6752	6752.25	6752	150207	-1	15-NOV-18 09.21.33.804 AM
"NQ"	6750.25	6750.5	6750.25	150376	-1	15-NOV-18 09.21.36.713 AM
"NQ"	6750.25	6750.5	6750.25	150479	-1	15-NOV-18 09.21.40.726 AM
"NQ"	6745	6745.5	6745.25	150874	0	15-NOV-18 09.21.42.729 AM
"NQ"	6745	6745.5	6745.25	151049	0	15-NOV-18 09.21.45.737 AM
"NQ"	6750.75	6751	6751	151790	1	15-NOV-18 09.22.15.718 AM
"NQ"	6746.25	6746.75	6746.5	152212	0	15-NOV-18 09.22.45.698 AM
"NQ"	6744.5	6745	6744.5	152329	-1	15-NOV-18 09.22.49.708 AM
"NQ"	6741.5	6741.75	6742	152711	1	15-NOV-18 09.22.53.719 AM
"NQ"	6741.5	6741.75	6742	152739	1	15-NOV-18 09.22.54.723 AM
"NQ"	6738	6738.25	6738.25	153183	1	15-NOV-18 09.23.11.768 AM
"NQ"	6738	6738.25	6738.25	153273	1	15-NOV-18 09.23.14.775 AM
"NQ"	6738.75	6739.25	6738.75	153809	-1	15-NOV-18 09.23.45.758 AM
"NQ"	6739.5	6740	6740.25	154543	1	15-NOV-18 09.24.15.746 AM
"NQ"	6739.25	6739.5	6739.5	154869	1	15-NOV-18 09.24.45.728 AM
"NQ"	6738	6738.5	6738.25	155100	0	15-NOV-18 09.24.57.760 AM
"NQ"	6736.75	6737.25	6737	155208	0	15-NOV-18 09.25.01.775 AM
"NQ"	6736.75	6737.25	6737	155300	0	15-NOV-18 09.25.04.780 AM
"NQ"	6741	6741.5	6741.5	155843	1	15-NOV-18 09.25.35.773 AM
"NQ"	6747	6747.25	6747	156577	-1	15-NOV-18 09.26.05.757 AM
"NQ"	6744.25	6744.75	6744.5	156995	0	15-NOV-18 09.26.35.758 AM
"NQ"	6747	6747.5	6747.25	157314	0	15-NOV-18 09.27.05.743 AM
"NQ"	6748	6748.5	6748	158075	-1	15-NOV-18 09.27.35.739 AM
"NQ"	6745.5	6746	6745.5	158716	-1	15-NOV-18 09.28.05.723 AM
"NQ"	6746.75	6747.25	6747	159535	0	15-NOV-18 09.28.35.809 AM
"NQ"	6745	6745.25	6745.25	159747	1	15-NOV-18 09.29.05.694 AM
"NQ"	6745.5	6745.75	6745.75	160038	1	15-NOV-18 09.29.35.884 AM
"NQ"	6746.25	6746.75	6746.5	160152	0	15-NOV-18 09.30.05.687 AM
"NQ"	6749.75	6750.25	6749.75	160588	-1	15-NOV-18 09.30.35.800 AM
"NQ"	6750.25	6750.5	6750.25	160901	-1	15-NOV-18 09.31.05.700 AM
"NQ"	6749.5	6750	6749.75	161286	0	15-NOV-18 09.31.35.821 AM
"NQ"	6748	6748.5	6748.25	161494	0	15-NOV-18 09.32.05.743 AM
"NQ"	6749	6749.5	6749.5	161652	1	15-NOV-18 09.32.35.759 AM
"NQ"	6748	6748.25	6748	161893	-1	15-NOV-18 09.33.05.777 AM
"NQ"	6748.5	6749	6748.75	162043	0	15-NOV-18 09.33.35.989 AM
"NQ"	6750.5	6751	6750.75	162250	0	15-NOV-18 09.34.05.774 AM
"NQ"	6752.25	6752.75	6752.5	162495	0	15-NOV-18 09.34.35.736 AM
"NQ"	6753.25	6753.75	6753.5	162843	0	15-NOV-18 09.35.05.749 AM
"NQ"	6757.75	6758.25	6757.75	163283	-1	15-NOV-18 09.35.35.764 AM
"NQ"	6757.5	6757.75	6757.5	163598	-1	15-NOV-18 09.36.05.777 AM
"NQ"	6758	6758.5	6758	163809	-1	15-NOV-18 09.36.35.790 AM
"NQ"	6761	6761.5	6761.5	164002	1	15-NOV-18 09.37.05.707 AM
"NQ"	6759.25	6759.75	6759.5	164217	0	15-NOV-18 09.37.35.732 AM
"NQ"	6760.5	6761	6760.5	164536	-1	15-NOV-18 09.38.05.742 AM
"NQ"	6763	6763.75	6763.5	164777	1	15-NOV-18 09.38.35.752 AM
"NQ"	6765.5	6766	6766	165038	1	15-NOV-18 09.39.05.754 AM
"NQ"	6761.5	6762.25	6762.25	165293	1	15-NOV-18 09.39.35.760 AM
"NQ"	6767.75	6768.25	6767.75	166567	-1	15-NOV-18 09.40.05.762 AM
"NQ"	6764.25	6764.75	6764.5	168816	0	15-NOV-18 09.40.35.781 AM
"NQ"	6758	6758.5	6758.5	170637	1	15-NOV-18 09.41.06.815 AM
"NQ"	6756.75	6757.25	6757	171889	0	15-NOV-18 09.41.36.829 AM
"NQ"	6757	6757.5	6757.25	174146	0	15-NOV-18 09.42.06.756 AM
"NQ"	6742.5	6743	6743	176006	1	15-NOV-18 09.42.36.775 AM
"NQ"	6745.75	6746.25	6745.75	177613	-1	15-NOV-18 09.43.06.788 AM
"NQ"	6758.75	6759.25	6759	179340	0	15-NOV-18 09.43.36.799 AM
"NQ"	6749.5	6749.75	6749.75	180705	1	15-NOV-18 09.44.06.809 AM
"NQ"	6756.25	6756.75	6756.5	181728	0	15-NOV-18 09.44.36.821 AM
"NQ"	6772.75	6773.25	6773	183844	0	15-NOV-18 09.45.06.841 AM
"NQ"	6781.5	6782	6781.75	186242	0	15-NOV-18 09.45.36.818 AM
"NQ"	6784.25	6785	6784.75	187855	1	15-NOV-18 09.46.06.799 AM
"NQ"	6775.5	6776	6775.75	189193	0	15-NOV-18 09.46.36.809 AM
"NQ"	6785.75	6786.25	6786	190698	0	15-NOV-18 09.47.06.715 AM
"NQ"	6790	6790.5	6790.25	192142	0	15-NOV-18 09.47.36.758 AM
"NQ"	6790.5	6791	6791	193264	1	15-NOV-18 09.48.06.762 AM
"NQ"	6788.25	6788.75	6788.5	194634	0	15-NOV-18 09.48.36.771 AM
"NQ"	6787.25	6787.75	6787.5	195930	0	15-NOV-18 09.49.06.718 AM
"NQ"	6783.25	6783.75	6783.5	197608	0	15-NOV-18 09.49.36.729 AM
"NQ"	6782.5	6783.25	6782.75	199274	-1	15-NOV-18 09.50.06.776 AM
"NQ"	6774	6774.5	6774.25	201198	0	15-NOV-18 09.50.36.792 AM
"NQ"	6772.5	6773.25	6773.25	202320	1	15-NOV-18 09.51.06.796 AM
"NQ"	6790	6790.5	6790.5	204311	1	15-NOV-18 09.51.37.808 AM
"NQ"	6788.25	6788.5	6788.25	205236	-1	15-NOV-18 09.52.07.766 AM
"NQ"	6780.25	6780.5	6780.25	206310	-1	15-NOV-18 09.52.37.788 AM
"NQ"	6774.5	6774.75	6774.5	207475	-1	15-NOV-18 09.53.07.812 AM
"NQ"	6784.25	6784.75	6784	209340	-1	15-NOV-18 09.53.37.727 AM
"NQ"	6788.75	6789.5	6789.5	210823	1	15-NOV-18 09.54.07.740 AM
"NQ"	6800.5	6801	6801.25	213277	1	15-NOV-18 09.54.37.745 AM
"NQ"	6805.75	6806.25	6805.75	215862	-1	15-NOV-18 09.55.07.763 AM
"NQ"	6800.25	6800.5	6800.5	217085	1	15-NOV-18 09.55.37.822 AM
"NQ"	6797.75	6798.25	6798	218261	0	15-NOV-18 09.56.07.733 AM
"NQ"	6795.5	6796	6796	219204	1	15-NOV-18 09.56.37.753 AM
"NQ"	6794	6794.5	6794	219914	-1	15-NOV-18 09.57.07.768 AM
"NQ"	6790.75	6791.25	6791	220937	0	15-NOV-18 09.57.37.784 AM
"NQ"	6784.75	6785	6784.5	222282	-1	15-NOV-18 09.58.07.794 AM
"NQ"	6785.75	6786.5	6786	223305	-1	15-NOV-18 09.58.37.807 AM
"NQ"	6793.75	6794.25	6794	224402	0	15-NOV-18 09.59.07.719 AM
"NQ"	6796.5	6797	6796.5	226166	-1	15-NOV-18 09.59.37.734 AM
"NQ"	6795.5	6796	6796	228292	1	15-NOV-18 10.00.07.756 AM
"NQ"	6789.75	6790.25	6789.5	229665	-1	15-NOV-18 10.00.37.791 AM
"NQ"	6785.75	6786.25	6786	230503	0	15-NOV-18 10.01.08.712 AM
"NQ"	6780	6781	6781	232088	1	15-NOV-18 10.01.38.726 AM
"NQ"	6770.75	6771.5	6771.25	234091	1	15-NOV-18 10.02.08.740 AM
"NQ"	6772.25	6773	6772.5	234960	-1	15-NOV-18 10.02.38.767 AM
"NQ"	6764.75	6765	6764.75	236364	-1	15-NOV-18 10.03.08.786 AM
"NQ"	6769.5	6770	6769.75	237144	0	15-NOV-18 10.03.38.800 AM
"NQ"	6772.75	6773.25	6773.25	237921	1	15-NOV-18 10.04.08.711 AM
"NQ"	6775.25	6775.75	6775.75	238482	1	15-NOV-18 10.04.38.827 AM
"NQ"	6776.75	6777.25	6777	239644	0	15-NOV-18 10.05.08.747 AM
"NQ"	6770	6770.5	6770	240455	-1	15-NOV-18 10.05.38.771 AM
"NQ"	6773.25	6773.75	6773.25	241165	-1	15-NOV-18 10.06.08.705 AM
"NQ"	6783	6783.75	6783.5	242335	1	15-NOV-18 10.06.38.818 AM
"NQ"	6777.75	6778.25	6778.25	243103	1	15-NOV-18 10.07.08.728 AM
"NQ"	6780	6780.5	6780.25	243708	0	15-NOV-18 10.07.38.735 AM
"NQ"	6777.5	6778	6778	244523	1	15-NOV-18 10.08.08.759 AM
"NQ"	6779	6779.75	6779.5	245052	1	15-NOV-18 10.08.38.761 AM
"NQ"	6774	6774.5	6774.25	245873	0	15-NOV-18 10.09.08.768 AM
"NQ"	6764.75	6765.25	6764.5	246947	-1	15-NOV-18 10.09.38.777 AM
"NQ"	6761.25	6761.75	6761.5	248723	0	15-NOV-18 10.10.08.789 AM
"NQ"	6761.25	6761.5	6761.25	251014	-1	15-NOV-18 10.10.38.817 AM
"NQ"	6766.75	6767.25	6767	252588	0	15-NOV-18 10.11.08.728 AM
"NQ"	6768	6768.75	6768.25	253629	-1	15-NOV-18 10.11.38.739 AM
"NQ"	6774	6774.5	6774.25	254343	0	15-NOV-18 10.12.08.734 AM
"NQ"	6768.75	6769.25	6769.25	255216	1	15-NOV-18 10.12.38.745 AM
"NQ"	6765.75	6766.25	6766	256404	0	15-NOV-18 10.13.08.755 AM
"NQ"	6757.75	6758	6758	257647	1	15-NOV-18 10.13.38.769 AM
"NQ"	6758	6758.5	6758.25	258318	0	15-NOV-18 10.14.08.774 AM
"NQ"	6755.25	6755.75	6755.5	259148	0	15-NOV-18 10.14.38.777 AM
"NQ"	6752.75	6753.25	6752.5	260680	-1	15-NOV-18 10.15.08.781 AM
"NQ"	6748.5	6748.75	6748.75	262478	1	15-NOV-18 10.15.39.793 AM
"NQ"	6749.75	6750.5	6750.25	264516	1	15-NOV-18 10.16.09.808 AM
"NQ"	6754.75	6755.25	6755	266203	0	15-NOV-18 10.16.39.815 AM
"NQ"	6757	6757.5	6757.25	267415	0	15-NOV-18 10.17.09.725 AM
"NQ"	6761.5	6761.75	6761.5	267984	-1	15-NOV-18 10.17.39.741 AM
"NQ"	6758.75	6759.25	6759.25	268708	1	15-NOV-18 10.18.09.763 AM
"NQ"	6754.75	6755.25	6755.25	269292	1	15-NOV-18 10.18.39.777 AM
"NQ"	6747.75	6748	6747.75	271157	-1	15-NOV-18 10.19.09.792 AM
"NQ"	6750.25	6750.75	6750.5	271862	0	15-NOV-18 10.19.39.805 AM
"NQ"	6744	6744.25	6744.25	272843	1	15-NOV-18 10.20.09.812 AM
"NQ"	6752	6752.5	6752.5	274396	1	15-NOV-18 10.20.39.816 AM
"NQ"	6746	6746.5	6746.25	275185	0	15-NOV-18 10.21.09.714 AM
"NQ"	6746	6746.5	6746.5	275986	1	15-NOV-18 10.21.39.820 AM
"NQ"	6748	6748.5	6748	276462	-1	15-NOV-18 10.22.09.729 AM
"NQ"	6754.5	6755	6754.5	277452	-1	15-NOV-18 10.22.39.748 AM
"NQ"	6753.5	6754	6753.5	277913	-1	15-NOV-18 10.23.09.741 AM
"NQ"	6759.25	6759.75	6759.5	279660	0	15-NOV-18 10.23.39.752 AM
"NQ"	6756.25	6756.75	6756.5	280451	0	15-NOV-18 10.24.09.769 AM
"NQ"	6755	6755.25	6755.25	281122	1	15-NOV-18 10.24.39.781 AM
"NQ"	6760.25	6760.75	6760.75	281623	1	15-NOV-18 10.25.09.786 AM
"NQ"	6763	6763.5	6763	282589	-1	15-NOV-18 10.25.39.776 AM
"NQ"	6761.5	6762	6762	283050	1	15-NOV-18 10.26.09.777 AM
"NQ"	6764.5	6764.75	6764.75	283641	1	15-NOV-18 10.26.39.783 AM
"NQ"	6764	6764.5	6764.25	284302	0	15-NOV-18 10.27.09.802 AM
"NQ"	6760.25	6760.5	6760.5	285021	1	15-NOV-18 10.27.39.817 AM
"NQ"	6756.5	6756.75	6756.75	285815	1	15-NOV-18 10.28.09.720 AM
"NQ"	6756.5	6757	6757	286333	1	15-NOV-18 10.28.40.822 AM
"NQ"	6763.5	6764	6763.75	287803	0	15-NOV-18 10.29.10.728 AM
"NQ"	6767.5	6768	6767.75	289404	0	15-NOV-18 10.29.40.833 AM
"NQ"	6764.5	6765	6764.75	291393	0	15-NOV-18 10.30.10.847 AM
"NQ"	6761	6761.5	6761.25	292213	0	15-NOV-18 10.30.40.772 AM
"NQ"	6763.75	6764.25	6763.75	292541	-1	15-NOV-18 10.31.10.792 AM
"NQ"	6771	6771.5	6771.25	294471	0	15-NOV-18 10.31.40.811 AM
"NQ"	6768.75	6769	6768.75	295009	-1	15-NOV-18 10.32.10.820 AM
"NQ"	6768.25	6768.75	6768.25	295505	-1	15-NOV-18 10.32.40.827 AM
"NQ"	6769.25	6769.75	6769.25	296861	-1	15-NOV-18 10.33.10.760 AM
"NQ"	6766.25	6766.5	6766.25	297598	-1	15-NOV-18 10.33.40.775 AM
"NQ"	6762.25	6762.5	6762.25	298441	-1	15-NOV-18 10.34.10.773 AM
"NQ"	6754.5	6755	6754.75	299497	0	15-NOV-18 10.34.40.775 AM
"NQ"	6752.25	6752.75	6752.25	300505	-1	15-NOV-18 10.35.10.784 AM
"NQ"	6751	6751.25	6751	301514	-1	15-NOV-18 10.35.40.802 AM
"NQ"	6751.75	6752.25	6751.5	301802	-1	15-NOV-18 10.36.10.812 AM
"NQ"	6754.25	6754.5	6754.25	302470	-1	15-NOV-18 10.36.40.825 AM
"NQ"	6749.25	6749.75	6749.5	303217	0	15-NOV-18 10.37.10.730 AM
"NQ"	6752	6752.5	6752.5	303717	1	15-NOV-18 10.37.40.809 AM
"NQ"	6751.5	6752	6751.75	304366	0	15-NOV-18 10.38.10.810 AM
"NQ"	6750.5	6751	6750.75	304955	0	15-NOV-18 10.38.40.819 AM
"NQ"	6750	6750.5	6750	305392	-1	15-NOV-18 10.39.10.733 AM
"NQ"	6746.75	6747.25	6747	306113	0	15-NOV-18 10.39.40.844 AM
"NQ"	6742.25	6742.75	6742.5	306998	0	15-NOV-18 10.40.10.747 AM
"NQ"	6739.5	6740	6740	308088	1	15-NOV-18 10.40.40.853 AM
"NQ"	6738.75	6739.25	6738.75	308960	-1	15-NOV-18 10.41.10.763 AM
"NQ"	6737.25	6737.5	6737.25	309706	-1	15-NOV-18 10.41.20.796 AM
"NQ"	6732.5	6732.75	6733	311242	1	15-NOV-18 10.41.50.801 AM
"NQ"	6732.5	6733	6732.75	311855	0	15-NOV-18 10.42.20.766 AM
"NQ"	6733	6733.5	6733.25	312570	0	15-NOV-18 10.42.50.841 AM
"NQ"	6732	6732.5	6732	312698	-1	15-NOV-18 10.42.54.768 AM
"NQ"	6731.5	6731.75	6731.75	312781	1	15-NOV-18 10.42.58.784 AM
"NQ"	6731.5	6731.75	6731.75	312929	1	15-NOV-18 10.42.59.789 AM
"NQ"	6731.25	6731.75	6731.5	313197	0	15-NOV-18 10.43.09.743 AM
"NQ"	6731.25	6731.75	6731.5	313555	0	15-NOV-18 10.43.10.847 AM
"NQ"	6735	6735.5	6735.5	314688	1	15-NOV-18 10.43.40.815 AM
"NQ"	6733	6733.25	6733	316859	-1	15-NOV-18 10.44.10.768 AM
"NQ"	6732.75	6733	6733	317753	1	15-NOV-18 10.44.14.795 AM
"NQ"	6727.25	6727.75	6727.75	318481	1	15-NOV-18 10.44.17.797 AM
"NQ"	6727.5	6728	6727.75	318803	0	15-NOV-18 10.44.24.823 AM
"NQ"	6727.5	6728	6727.75	318852	0	15-NOV-18 10.44.25.826 AM
"NQ"	6727.75	6728	6728.25	319554	1	15-NOV-18 10.44.48.807 AM
"NQ"	6727.75	6728	6728.25	320165	1	15-NOV-18 10.44.49.809 AM
"NQ"	6722	6722.5	6722.25	320913	0	15-NOV-18 10.45.01.853 AM
"NQ"	6722	6722.5	6722.25	321241	0	15-NOV-18 10.45.02.854 AM
"NQ"	6721.25	6721.75	6721.5	321799	0	15-NOV-18 10.45.11.785 AM
"NQ"	6721.25	6721.75	6721.5	322711	0	15-NOV-18 10.45.12.789 AM
"NQ"	6721.5	6721.75	6721.5	324409	-1	15-NOV-18 10.45.42.801 AM
"NQ"	6721.5	6721.75	6721.5	324621	-1	15-NOV-18 10.45.44.808 AM
"NQ"	6717.5	6718	6718	324764	1	15-NOV-18 10.45.48.822 AM
"NQ"	6717.5	6718	6718	325071	1	15-NOV-18 10.45.50.829 AM
"NQ"	6717	6717.5	6717	326872	-1	15-NOV-18 10.46.19.771 AM
"NQ"	6715.25	6715.5	6715.5	327057	1	15-NOV-18 10.46.23.790 AM
"NQ"	6713.5	6714	6713.25	327265	-1	15-NOV-18 10.46.27.807 AM
"NQ"	6713.5	6714	6713.25	327397	-1	15-NOV-18 10.46.29.816 AM
"NQ"	6716.5	6717	6716.75	328283	0	15-NOV-18 10.46.59.830 AM
"NQ"	6715.25	6715.5	6715.5	328748	1	15-NOV-18 10.47.15.791 AM
"NQ"	6725.25	6725.75	6725.5	332965	0	15-NOV-18 10.47.45.798 AM
"NQ"	6727.75	6728.25	6728	333961	0	15-NOV-18 10.48.15.814 AM
"NQ"	6732.75	6733	6732.75	335689	-1	15-NOV-18 10.48.45.831 AM
"NQ"	6731	6731.5	6731.25	337010	0	15-NOV-18 10.49.15.833 AM
"NQ"	6733	6733.5	6733.5	337751	1	15-NOV-18 10.49.45.827 AM
"NQ"	6734	6734.5	6734.25	338498	0	15-NOV-18 10.50.15.828 AM
"NQ"	6738.5	6739	6738.75	340269	0	15-NOV-18 10.50.45.758 AM
"NQ"	6739	6739.5	6739.25	340823	0	15-NOV-18 10.51.15.775 AM
"NQ"	6738.5	6739	6738.75	341268	0	15-NOV-18 10.51.45.780 AM
"NQ"	6737.25	6737.75	6737.5	341763	0	15-NOV-18 10.52.15.776 AM
"NQ"	6735.25	6735.5	6735.25	342405	-1	15-NOV-18 10.52.45.788 AM
"NQ"	6735.5	6735.75	6735.5	342951	-1	15-NOV-18 10.53.15.801 AM
"NQ"	6740.75	6741	6741	343744	1	15-NOV-18 10.53.45.808 AM
"NQ"	6742.5	6743	6742.75	345155	0	15-NOV-18 10.54.15.815 AM
"NQ"	6743.25	6743.5	6743.25	345691	-1	15-NOV-18 10.54.45.837 AM
"NQ"	6738.75	6739.25	6739	346181	0	15-NOV-18 10.55.15.822 AM
"NQ"	6742.5	6743	6743	346667	1	15-NOV-18 10.55.45.845 AM
"NQ"	6746	6746.5	6746.5	347431	1	15-NOV-18 10.56.15.850 AM
"NQ"	6750	6750.5	6750	348731	-1	15-NOV-18 10.56.46.752 AM
"NQ"	6752.5	6753	6752.75	349661	0	15-NOV-18 10.57.16.854 AM
"NQ"	6753.75	6754	6753.75	350383	-1	15-NOV-18 10.57.46.850 AM
"NQ"	6752.5	6753	6752.75	351195	0	15-NOV-18 10.58.16.748 AM
"NQ"	6751.75	6752.25	6752	351865	0	15-NOV-18 10.58.46.858 AM
"NQ"	6748.5	6748.75	6748.75	352629	1	15-NOV-18 10.59.16.859 AM
"NQ"	6752.5	6752.75	6753	353107	1	15-NOV-18 10.59.46.760 AM
"NQ"	6749.75	6750	6749.75	353749	-1	15-NOV-18 11.00.16.866 AM
"NQ"	6761.5	6761.75	6761.5	355915	-1	15-NOV-18 11.00.46.773 AM
"NQ"	6758	6758.5	6758.5	356608	1	15-NOV-18 11.01.16.801 AM
"NQ"	6763.25	6763.75	6763.5	357723	0	15-NOV-18 11.01.46.816 AM
"NQ"	6763.5	6764	6763.75	358164	0	15-NOV-18 11.02.17.034 AM
"NQ"	6760	6760.25	6760.5	358774	1	15-NOV-18 11.02.46.761 AM
"NQ"	6758.25	6758.5	6758.25	359343	-1	15-NOV-18 11.03.16.778 AM
"NQ"	6759.75	6760.25	6760.25	359805	1	15-NOV-18 11.03.46.790 AM
"NQ"	6764	6764.5	6764.25	360407	0	15-NOV-18 11.04.16.902 AM
"NQ"	6769	6769.5	6769.25	361588	0	15-NOV-18 11.04.46.815 AM
"NQ"	6771.25	6771.75	6771.25	362758	-1	15-NOV-18 11.05.16.825 AM
"NQ"	6776.25	6776.5	6776.25	364029	-1	15-NOV-18 11.05.46.850 AM
"NQ"	6771.75	6772.25	6772	364628	0	15-NOV-18 11.06.16.872 AM
"NQ"	6770.25	6770.75	6770.5	365023	0	15-NOV-18 11.06.46.784 AM
"NQ"	6769	6769.25	6769	365656	-1	15-NOV-18 11.07.16.810 AM
"NQ"	6769.5	6770	6769.75	366044	0	15-NOV-18 11.07.46.836 AM
"NQ"	6766.75	6767	6766.75	366555	-1	15-NOV-18 11.08.16.861 AM
"NQ"	6767.5	6767.75	6767.5	367273	-1	15-NOV-18 11.08.46.769 AM
"NQ"	6767.75	6768.25	6767.75	367526	-1	15-NOV-18 11.09.16.880 AM
"NQ"	6766.75	6767	6766.75	367761	-1	15-NOV-18 11.09.46.789 AM
"NQ"	6766.25	6766.75	6766.5	368069	0	15-NOV-18 11.10.16.813 AM
"NQ"	6762.75	6763	6763	368722	1	15-NOV-18 11.10.46.824 AM
"NQ"	6758	6758.25	6758.25	369890	1	15-NOV-18 11.11.16.839 AM
"NQ"	6758.75	6759.25	6759	371000	0	15-NOV-18 11.11.46.858 AM
"NQ"	6757.25	6757.5	6757.5	371997	1	15-NOV-18 11.12.16.860 AM
"NQ"	6759.5	6760	6759.75	372772	0	15-NOV-18 11.12.46.791 AM
"NQ"	6762.75	6763.25	6763.25	373931	1	15-NOV-18 11.13.16.796 AM
"NQ"	6762.75	6763	6763	374591	1	15-NOV-18 11.13.46.813 AM
"NQ"	6772.5	6772.75	6772.75	375539	1	15-NOV-18 11.14.16.826 AM
"NQ"	6782.25	6782.5	6782.25	378256	-1	15-NOV-18 11.14.46.830 AM
